Date,Latitude,Longitude,Sensor,ASV,Data
2024/05/14-11:11:41,37.4188697,-5.9989299,Turbidity,1,27.3169
2024/05/14-11:11:41,37.4188697,-5.9989299,Temperature,1,24.1741
2024/05/14-11:11:41,37.4188697,-5.9989299,PH,1,7.28171
2024/05/14-11:11:41,37.4188697,-5.9989299,Sensor_battery,1,80.625
2024/05/14-11:11:41,37.4188697,-5.9989299,Conductivity,1,2.82208
2024/05/14-11:11:41,37.4188694,-5.9989289,Sonar,1,3726.0
2024/05/14-11:11:42,37.4188692,-5.9989286,Turbidity,1,26.9141
2024/05/14-11:11:42,37.4188692,-5.9989286,Temperature,1,24.1735
2024/05/14-11:11:42,37.4188692,-5.9989286,PH,1,7.28591
2024/05/14-11:11:42,37.4188692,-5.9989286,Sensor_battery,1,80.625
2024/05/14-11:11:42,37.4188692,-5.9989286,Conductivity,1,2.82351
2024/05/14-11:11:42,37.4188688,-5.9989275,Sonar,1,4226.0
2024/05/14-11:11:43,37.4188686,-5.9989272,Turbidity,1,27.6375
2024/05/14-11:11:43,37.4188686,-5.9989272,Temperature,1,24.1766
2024/05/14-11:11:43,37.4188686,-5.9989272,PH,1,7.28928
2024/05/14-11:11:43,37.4188686,-5.9989272,Sensor_battery,1,80.625
2024/05/14-11:11:43,37.4188686,-5.9989272,Conductivity,1,2.82208
2024/05/14-11:11:43,37.4188681,-5.9989263,Sonar,1,4763.0
2024/05/14-11:11:44,37.4188679,-5.998926,Temperature,1,24.1725
2024/05/14-11:11:44,37.4188679,-5.998926,PH,1,7.28384
2024/05/14-11:11:44,37.4188679,-5.998926,Conductivity,1,2.82279
2024/05/14-11:11:44,37.4188679,-5.998926,Sensor_battery,1,80.625
2024/05/14-11:11:44,37.4188679,-5.998926,Turbidity,1,28.9884
2024/05/14-11:11:44,37.4188675,-5.9989251,Sonar,1,5380.0
2024/05/14-11:11:45,37.4188673,-5.9989248,Turbidity,1,29.7164
2024/05/14-11:11:45,37.4188673,-5.9989248,Temperature,1,24.1729
2024/05/14-11:11:45,37.4188673,-5.9989248,Sensor_battery,1,80.625
2024/05/14-11:11:45,37.4188673,-5.9989248,Conductivity,1,2.82279
2024/05/14-11:11:45,37.4188673,-5.9989248,PH,1,7.27719
2024/05/14-11:11:45,37.4188667,-5.9989239,Sonar,1,5705.0
2024/05/14-11:11:46,37.4188665,-5.9989235,Temperature,1,24.1718
2024/05/14-11:11:46,37.4188665,-5.9989235,Sensor_battery,1,80.625
2024/05/14-11:11:46,37.4188665,-5.9989235,PH,1,7.27828
2024/05/14-11:11:46,37.4188665,-5.9989235,Conductivity,1,2.82208
2024/05/14-11:11:46,37.4188665,-5.9989235,Turbidity,1,28.3276
2024/05/14-11:11:46,37.4188659,-5.9989228,Sonar,1,6472.0
2024/05/14-11:11:47,37.4188657,-5.9989224,Turbidity,1,26.6291
2024/05/14-11:11:47,37.4188657,-5.9989224,Temperature,1,24.1705
2024/05/14-11:11:47,37.4188657,-5.9989224,PH,1,7.28698
2024/05/14-11:11:47,37.4188657,-5.9989224,Sensor_battery,1,80.625
2024/05/14-11:11:47,37.4188657,-5.9989224,Conductivity,1,2.82279
2024/05/14-11:11:47,37.418865,-5.9989217,Sonar,1,1636.0
2024/05/14-11:11:48,37.4188648,-5.9989214,Temperature,1,24.1617
2024/05/14-11:11:48,37.4188648,-5.9989214,Turbidity,1,26.5607
2024/05/14-11:11:48,37.4188648,-5.9989214,PH,1,7.28556
2024/05/14-11:11:48,37.4188648,-5.9989214,Sensor_battery,1,80.625
2024/05/14-11:11:48,37.4188648,-5.9989214,Conductivity,1,2.82208
2024/05/14-11:11:48,37.418864,-5.9989206,Sonar,1,1685.0
2024/05/14-11:11:49,37.4188637,-5.9989203,Turbidity,1,29.7244
2024/05/14-11:11:49,37.4188637,-5.9989203,Temperature,1,24.1666
2024/05/14-11:11:49,37.4188637,-5.9989203,PH,1,7.28264
2024/05/14-11:11:49,37.4188637,-5.9989203,Sensor_battery,1,80.625
2024/05/14-11:11:49,37.4188637,-5.9989203,Conductivity,1,2.82279
2024/05/14-11:11:49,37.4188629,-5.9989194,Sonar,1,1911.0
2024/05/14-11:11:50,37.4188626,-5.998919,Turbidity,1,27.1641
2024/05/14-11:11:50,37.4188626,-5.998919,Temperature,1,24.1673
2024/05/14-11:11:50,37.4188626,-5.998919,Sensor_battery,1,80.625
2024/05/14-11:11:50,37.4188626,-5.998919,PH,1,7.28295
2024/05/14-11:11:50,37.4188626,-5.998919,Conductivity,1,2.82279
2024/05/14-11:11:50,37.4188617,-5.9989181,Sonar,1,1873.0
2024/05/14-11:11:51,37.4188614,-5.9989178,Turbidity,1,27.5571
2024/05/14-11:11:51,37.4188614,-5.9989178,Temperature,1,24.1664
2024/05/14-11:11:51,37.4188614,-5.9989178,PH,1,7.2769
2024/05/14-11:11:51,37.4188614,-5.9989178,Conductivity,1,2.82208
2024/05/14-11:11:51,37.4188614,-5.9989178,Sensor_battery,1,80.625
2024/05/14-11:11:51,37.4188606,-5.9989169,Sonar,1,2014.0
2024/05/14-11:11:52,37.4188603,-5.9989166,Turbidity,1,24.4669
2024/05/14-11:11:52,37.4188603,-5.9989166,Temperature,1,24.1818
2024/05/14-11:11:52,37.4188603,-5.9989166,PH,1,7.28237
2024/05/14-11:11:52,37.4188603,-5.9989166,Sensor_battery,1,80.625
2024/05/14-11:11:52,37.4188603,-5.9989166,Conductivity,1,2.82208
2024/05/14-11:11:52,37.4188595,-5.9989158,Sonar,1,2112.0
2024/05/14-11:11:53,37.4188593,-5.9989154,Turbidity,1,26.1763
2024/05/14-11:11:53,37.4188593,-5.9989154,Temperature,1,24.1929
2024/05/14-11:11:53,37.4188593,-5.9989154,PH,1,7.28487
2024/05/14-11:11:53,37.4188593,-5.9989154,Sensor_battery,1,80.625
2024/05/14-11:11:53,37.4188593,-5.9989154,Conductivity,1,2.82279
2024/05/14-11:11:53,37.4188586,-5.9989145,Sonar,1,2039.0
2024/05/14-11:11:54,37.4188583,-5.9989142,Turbidity,1,26.2849
2024/05/14-11:11:54,37.4188583,-5.9989142,PH,1,7.28907
2024/05/14-11:11:54,37.4188583,-5.9989142,Sensor_battery,1,80.625
2024/05/14-11:11:54,37.4188583,-5.9989142,Conductivity,1,2.82351
2024/05/14-11:11:54,37.4188583,-5.9989142,Temperature,1,24.2052
2024/05/14-11:11:54,37.4188577,-5.9989134,Sonar,1,2562.0
2024/05/14-11:11:56,37.4188568,-5.9989123,Sonar,1,2033.0
2024/05/14-11:11:56,37.4188574,-5.9989131,Turbidity,1,27.1422
2024/05/14-11:11:56,37.4188574,-5.9989131,PH,1,7.28233
2024/05/14-11:11:56,37.4188574,-5.9989131,Temperature,1,24.2034
2024/05/14-11:11:56,37.4188574,-5.9989131,Sensor_battery,1,80.625
2024/05/14-11:11:56,37.4188574,-5.9989131,Conductivity,1,2.82279
2024/05/14-11:11:56,37.4188566,-5.998912,Turbidity,1,26.3556
2024/05/14-11:11:56,37.4188566,-5.998912,Temperature,1,24.1924
2024/05/14-11:11:56,37.4188566,-5.998912,Sensor_battery,1,80.625
2024/05/14-11:11:56,37.4188566,-5.998912,PH,1,7.27745
2024/05/14-11:11:56,37.4188566,-5.998912,Conductivity,1,2.82422
2024/05/14-11:11:56,37.4188561,-5.9989113,Sonar,1,2213.0
2024/05/14-11:11:57,37.4188559,-5.9989109,PH,1,7.27964
2024/05/14-11:11:57,37.4188559,-5.9989109,Turbidity,1,25.1829
2024/05/14-11:11:57,37.4188559,-5.9989109,Sensor_battery,1,80.625
2024/05/14-11:11:57,37.4188559,-5.9989109,Temperature,1,24.1991
2024/05/14-11:11:57,37.4188559,-5.9989109,Conductivity,1,2.82351
2024/05/14-11:11:57,37.4188553,-5.9989102,Sonar,1,2425.0
2024/05/14-11:11:59,37.418855,-5.9989099,Turbidity,1,27.1503
2024/05/14-11:11:59,37.418855,-5.9989099,PH,1,7.28827
2024/05/14-11:11:59,37.418855,-5.9989099,Temperature,1,24.1975
2024/05/14-11:11:59,37.418855,-5.9989099,Sensor_battery,1,80.625
2024/05/14-11:11:59,37.418855,-5.9989099,Conductivity,1,2.82422
2024/05/14-11:11:59,37.4188545,-5.9989092,Sonar,1,3335.0
2024/05/14-11:11:59,37.4188543,-5.998909,PH,1,7.28966
2024/05/14-11:11:59,37.4188543,-5.998909,Sensor_battery,1,80.625
2024/05/14-11:11:59,37.4188543,-5.998909,Turbidity,1,27.7708
2024/05/14-11:11:59,37.4188543,-5.998909,Temperature,1,24.2062
2024/05/14-11:11:59,37.4188543,-5.998909,Conductivity,1,2.82422
2024/05/14-11:11:59,37.4188537,-5.9989082,Sonar,1,3203.0
2024/05/14-11:12:01,37.418853,-5.9989073,Sonar,1,3480.0
2024/05/14-11:12:01,37.4188536,-5.9989079,Turbidity,1,29.1918
2024/05/14-11:12:01,37.4188536,-5.9989079,PH,1,7.28729
2024/05/14-11:12:01,37.4188536,-5.9989079,Temperature,1,24.1941
2024/05/14-11:12:01,37.4188536,-5.9989079,Sensor_battery,1,80.625
2024/05/14-11:12:01,37.4188536,-5.9989079,Conductivity,1,2.82351
2024/05/14-11:12:02,37.4188522,-5.9989064,Sonar,1,3756.0
2024/05/14-11:12:02,37.4188528,-5.9989071,Turbidity,1,28.3782
2024/05/14-11:12:02,37.4188528,-5.9989071,PH,1,7.27915
2024/05/14-11:12:02,37.4188528,-5.9989071,Temperature,1,24.1958
2024/05/14-11:12:02,37.4188528,-5.9989071,Sensor_battery,1,80.625
2024/05/14-11:12:02,37.4188528,-5.9989071,Conductivity,1,2.82422
2024/05/14-11:12:03,37.418852,-5.9989062,Temperature,1,24.1942
2024/05/14-11:12:03,37.418852,-5.9989062,Turbidity,1,35.7094
2024/05/14-11:12:03,37.418852,-5.9989062,PH,1,7.27571
2024/05/14-11:12:03,37.418852,-5.9989062,Sensor_battery,1,80.625
2024/05/14-11:12:03,37.418852,-5.9989062,Conductivity,1,2.82422
2024/05/14-11:12:03,37.4188515,-5.9989056,Sonar,1,4344.0
2024/05/14-11:12:03,37.4188513,-5.9989054,Turbidity,1,28.616
2024/05/14-11:12:03,37.4188513,-5.9989054,Temperature,1,24.1919
2024/05/14-11:12:03,37.4188513,-5.9989054,PH,1,7.28136
2024/05/14-11:12:03,37.4188513,-5.9989054,Conductivity,1,2.82422
2024/05/14-11:12:03,37.4188513,-5.9989054,Sensor_battery,1,80.625
2024/05/14-11:12:03,37.4188507,-5.9989046,Sonar,1,4988.0
2024/05/14-11:12:04,37.4188505,-5.9989044,Turbidity,1,29.7376
2024/05/14-11:12:04,37.4188505,-5.9989044,Sensor_battery,1,80.625
2024/05/14-11:12:04,37.4188505,-5.9989044,Temperature,1,24.1918
2024/05/14-11:12:04,37.4188505,-5.9989044,PH,1,7.28576
2024/05/14-11:12:04,37.4188505,-5.9989044,Conductivity,1,2.82351
2024/05/14-11:12:04,37.4188501,-5.9989037,Sonar,1,5509.0
2024/05/14-11:12:05,37.4188499,-5.9989035,Temperature,1,24.2045
2024/05/14-11:12:05,37.4188499,-5.9989035,PH,1,7.28855
2024/05/14-11:12:05,37.4188499,-5.9989035,Turbidity,1,28.9574
2024/05/14-11:12:05,37.4188499,-5.9989035,Sensor_battery,1,80.625
2024/05/14-11:12:05,37.4188499,-5.9989035,Conductivity,1,2.82493
2024/05/14-11:12:05,37.4188494,-5.9989028,Sonar,1,1611.0
2024/05/14-11:12:06,37.4188492,-5.9989025,Turbidity,1,26.7107
2024/05/14-11:12:06,37.4188492,-5.9989025,Temperature,1,24.2071
2024/05/14-11:12:06,37.4188492,-5.9989025,Conductivity,1,2.82422
2024/05/14-11:12:06,37.4188492,-5.9989025,Sensor_battery,1,80.625
2024/05/14-11:12:06,37.4188492,-5.9989025,PH,1,7.28487
2024/05/14-11:12:06,37.4188487,-5.9989019,Sonar,1,1606.0
2024/05/14-11:12:07,37.4188486,-5.9989016,Turbidity,1,28.2983
2024/05/14-11:12:07,37.4188486,-5.9989016,PH,1,7.28638
2024/05/14-11:12:07,37.4188486,-5.9989016,Temperature,1,24.2106
2024/05/14-11:12:07,37.4188486,-5.9989016,Sensor_battery,1,80.625
2024/05/14-11:12:07,37.4188486,-5.9989016,Conductivity,1,2.82422
2024/05/14-11:12:07,37.4188482,-5.9989008,Sonar,1,1986.0
2024/05/14-11:12:08,37.418848,-5.9989005,Temperature,1,24.2072
2024/05/14-11:12:08,37.418848,-5.9989005,PH,1,7.2793
2024/05/14-11:12:08,37.418848,-5.9989005,Sensor_battery,1,80.625
2024/05/14-11:12:08,37.418848,-5.9989005,Conductivity,1,2.82351
2024/05/14-11:12:08,37.418848,-5.9989005,Turbidity,1,27.1899
2024/05/14-11:12:08,37.4188477,-5.9988998,Sonar,1,2097.0
2024/05/14-11:12:09,37.4188476,-5.9988995,Turbidity,1,26.5268
2024/05/14-11:12:09,37.4188476,-5.9988995,Temperature,1,24.2057
2024/05/14-11:12:09,37.4188476,-5.9988995,PH,1,7.28658
2024/05/14-11:12:09,37.4188476,-5.9988995,Sensor_battery,1,80.625
2024/05/14-11:12:09,37.4188476,-5.9988995,Conductivity,1,2.82422
2024/05/14-11:12:09,37.4188472,-5.9988988,Sonar,1,2323.0
2024/05/14-11:12:10,37.4188471,-5.9988985,Turbidity,1,27.237
2024/05/14-11:12:10,37.4188471,-5.9988985,PH,1,7.29129
2024/05/14-11:12:10,37.4188471,-5.9988985,Sensor_battery,1,80.625
2024/05/14-11:12:10,37.4188471,-5.9988985,Conductivity,1,2.82422
2024/05/14-11:12:10,37.4188471,-5.9988985,Temperature,1,24.2086
2024/05/14-11:12:10,37.4188468,-5.9988978,Sonar,1,2421.0
2024/05/14-11:12:11,37.4188467,-5.9988975,Turbidity,1,25.511
2024/05/14-11:12:11,37.4188467,-5.9988975,Temperature,1,24.206
2024/05/14-11:12:11,37.4188467,-5.9988975,Sensor_battery,1,80.625
2024/05/14-11:12:11,37.4188467,-5.9988975,PH,1,7.29194
2024/05/14-11:12:11,37.4188467,-5.9988975,Conductivity,1,2.82351
2024/05/14-11:12:11,37.4188463,-5.9988967,Sonar,1,2590.0
2024/05/14-11:12:12,37.4188462,-5.9988964,Turbidity,1,27.9587
2024/05/14-11:12:12,37.4188462,-5.9988964,Temperature,1,24.2024
2024/05/14-11:12:12,37.4188462,-5.9988964,PH,1,7.28338
2024/05/14-11:12:12,37.4188462,-5.9988964,Sensor_battery,1,80.625
2024/05/14-11:12:12,37.4188462,-5.9988964,Conductivity,1,2.82422
2024/05/14-11:12:12,37.4188459,-5.9988955,Sonar,1,3103.0
2024/05/14-11:12:13,37.4188457,-5.9988952,Turbidity,1,27.5829
2024/05/14-11:12:13,37.4188457,-5.9988952,Temperature,1,24.2047
2024/05/14-11:12:13,37.4188457,-5.9988952,PH,1,7.2839
2024/05/14-11:12:13,37.4188457,-5.9988952,Sensor_battery,1,80.625
2024/05/14-11:12:13,37.4188457,-5.9988952,Conductivity,1,2.82351
2024/05/14-11:12:13,37.4188453,-5.9988944,Sonar,1,3219.0
2024/05/14-11:12:14,37.4188452,-5.9988941,Turbidity,1,28.7896
2024/05/14-11:12:14,37.4188452,-5.9988941,PH,1,7.28178
2024/05/14-11:12:14,37.4188452,-5.9988941,Temperature,1,24.2028
2024/05/14-11:12:14,37.4188452,-5.9988941,Sensor_battery,1,80.625
2024/05/14-11:12:14,37.4188452,-5.9988941,Conductivity,1,2.82422
2024/05/14-11:12:14,37.4188449,-5.9988932,Sonar,1,3498.0
2024/05/14-11:12:16,37.4188447,-5.9988929,Sensor_battery,1,80.625
2024/05/14-11:12:16,37.4188447,-5.9988929,Conductivity,1,2.82422
2024/05/14-11:12:16,37.4188447,-5.9988929,PH,1,7.28388
2024/05/14-11:12:16,37.4188447,-5.9988929,Temperature,1,24.2004
2024/05/14-11:12:16,37.4188447,-5.9988929,Turbidity,1,27.4002
2024/05/14-11:12:16,37.4188444,-5.998892,Sonar,1,3936.0
2024/05/14-11:12:16,37.4188443,-5.9988917,Temperature,1,24.2019
2024/05/14-11:12:16,37.4188443,-5.9988917,Conductivity,1,2.82493
2024/05/14-11:12:16,37.4188443,-5.9988917,PH,1,7.28665
2024/05/14-11:12:16,37.4188443,-5.9988917,Turbidity,1,30.4047
2024/05/14-11:12:16,37.4188443,-5.9988917,Sensor_battery,1,80.625
2024/05/14-11:12:16,37.418844,-5.9988908,Sonar,1,828.0
2024/05/14-11:12:17,37.4188439,-5.9988905,Turbidity,1,26.2292
2024/05/14-11:12:17,37.4188439,-5.9988905,Temperature,1,24.2018
2024/05/14-11:12:17,37.4188439,-5.9988905,PH,1,7.2889
2024/05/14-11:12:17,37.4188439,-5.9988905,Sensor_battery,1,80.625
2024/05/14-11:12:17,37.4188439,-5.9988905,Conductivity,1,2.82422
2024/05/14-11:12:17,37.4188435,-5.9988897,Sonar,1,897.0
2024/05/14-11:12:18,37.4188434,-5.9988894,Turbidity,1,27.9455
2024/05/14-11:12:18,37.4188434,-5.9988894,Sensor_battery,1,80.625
2024/05/14-11:12:18,37.4188434,-5.9988894,PH,1,7.28477
2024/05/14-11:12:18,37.4188434,-5.9988894,Conductivity,1,2.82564
2024/05/14-11:12:18,37.4188434,-5.9988894,Temperature,1,24.205
2024/05/14-11:12:18,37.4188431,-5.9988887,Sonar,1,969.0
2024/05/14-11:12:21,37.4188427,-5.9988875,Sonar,1,1109.0
2024/05/14-11:12:21,37.4188422,-5.9988864,Sonar,1,1628.0
2024/05/14-11:12:21,37.418843,-5.9988883,Temperature,1,24.2261
2024/05/14-11:12:21,37.418843,-5.9988883,Turbidity,1,25.7816
2024/05/14-11:12:21,37.418843,-5.9988883,Conductivity,1,2.82422
2024/05/14-11:12:21,37.4188425,-5.9988872,Turbidity,1,28.6275
2024/05/14-11:12:21,37.418843,-5.9988883,PH,1,7.28324
2024/05/14-11:12:21,37.4188425,-5.9988872,PH,1,7.27804
2024/05/14-11:12:21,37.4188425,-5.9988872,Conductivity,1,2.82422
2024/05/14-11:12:21,37.4188425,-5.9988872,Temperature,1,24.2293
2024/05/14-11:12:21,37.4188425,-5.9988872,Sensor_battery,1,80.625
2024/05/14-11:12:21,37.418843,-5.9988883,Sensor_battery,1,80.625
2024/05/14-11:12:21,37.4188421,-5.9988861,Turbidity,1,28.4172
2024/05/14-11:12:21,37.4188421,-5.9988861,PH,1,7.28449
2024/05/14-11:12:21,37.4188421,-5.9988861,Conductivity,1,2.82422
2024/05/14-11:12:21,37.4188421,-5.9988861,Sensor_battery,1,80.625
2024/05/14-11:12:21,37.4188421,-5.9988861,Temperature,1,24.2296
2024/05/14-11:12:21,37.4188417,-5.9988852,Sonar,1,1725.0
2024/05/14-11:12:22,37.4188415,-5.9988848,Temperature,1,24.2301
2024/05/14-11:12:22,37.4188415,-5.9988848,Turbidity,1,28.5603
2024/05/14-11:12:22,37.4188415,-5.9988848,PH,1,7.28843
2024/05/14-11:12:22,37.4188415,-5.9988848,Sensor_battery,1,80.625
2024/05/14-11:12:22,37.4188415,-5.9988848,Conductivity,1,2.82493
2024/05/14-11:12:22,37.418841,-5.9988839,Sonar,1,1890.0
2024/05/14-11:12:25,37.4188402,-5.9988827,Sonar,1,2090.0
2024/05/14-11:12:25,37.4188395,-5.9988816,Sonar,1,2345.0
2024/05/14-11:12:25,37.4188408,-5.9988836,Temperature,1,24.2346
2024/05/14-11:12:25,37.4188408,-5.9988836,Conductivity,1,2.82564
2024/05/14-11:12:25,37.41884,-5.9988824,Turbidity,1,28.315
2024/05/14-11:12:25,37.41884,-5.9988824,PH,1,7.28541
2024/05/14-11:12:25,37.41884,-5.9988824,Temperature,1,24.2007
2024/05/14-11:12:25,37.4188408,-5.9988836,Sensor_battery,1,80.625
2024/05/14-11:12:25,37.4188408,-5.9988836,PH,1,7.28699
2024/05/14-11:12:25,37.41884,-5.9988824,Sensor_battery,1,80.625
2024/05/14-11:12:25,37.41884,-5.9988824,Conductivity,1,2.82564
2024/05/14-11:12:25,37.4188408,-5.9988836,Turbidity,1,27.137
2024/05/14-11:12:25,37.4188392,-5.9988813,Turbidity,1,29.4377
2024/05/14-11:12:25,37.4188392,-5.9988813,Sensor_battery,1,80.625
2024/05/14-11:12:25,37.4188392,-5.9988813,Conductivity,1,2.82279
2024/05/14-11:12:25,37.4188392,-5.9988813,Temperature,1,24.1429
2024/05/14-11:12:25,37.4188392,-5.9988813,PH,1,7.27862
2024/05/14-11:12:25,37.4188387,-5.9988804,Sonar,1,2670.0
2024/05/14-11:12:26,37.4188385,-5.9988801,Turbidity,1,32.6261
2024/05/14-11:12:26,37.4188385,-5.9988801,Temperature,1,24.1351
2024/05/14-11:12:26,37.4188385,-5.9988801,Conductivity,1,2.82137
2024/05/14-11:12:26,37.4188385,-5.9988801,PH,1,7.26895
2024/05/14-11:12:26,37.4188385,-5.9988801,Sensor_battery,1,80.625
2024/05/14-11:12:26,37.4188381,-5.9988792,Sonar,1,3018.0
2024/05/14-11:12:27,37.4188381,-5.9988787,Turbidity,1,26.9354
2024/05/14-11:12:27,37.4188381,-5.9988787,PH,1,7.28102
2024/05/14-11:12:27,37.4188381,-5.9988787,Conductivity,1,2.82137
2024/05/14-11:12:27,37.4188381,-5.9988787,Sensor_battery,1,80.625
2024/05/14-11:12:27,37.4188381,-5.9988787,Temperature,1,24.1281
2024/05/14-11:12:27,37.4188382,-5.998877,Sonar,1,4087.0
2024/05/14-11:12:28,37.4188384,-5.9988761,Turbidity,1,28.2345
2024/05/14-11:12:28,37.4188384,-5.9988761,Temperature,1,24.1636
2024/05/14-11:12:28,37.4188384,-5.9988761,PH,1,7.29454
2024/05/14-11:12:28,37.4188384,-5.9988761,Conductivity,1,2.82279
2024/05/14-11:12:28,37.4188384,-5.9988761,Sensor_battery,1,80.625
2024/05/14-11:12:28,37.4188397,-5.9988726,Sonar,1,4087.0
2024/05/14-11:12:29,37.4188401,-5.9988711,Turbidity,1,27.7001
2024/05/14-11:12:29,37.4188401,-5.9988711,Conductivity,1,2.82208
2024/05/14-11:12:29,37.4188401,-5.9988711,Temperature,1,24.1676
2024/05/14-11:12:29,37.4188401,-5.9988711,Sensor_battery,1,80.625
2024/05/14-11:12:29,37.4188401,-5.9988711,PH,1,7.31337
2024/05/14-11:12:29,37.4188416,-5.9988665,Sonar,1,11864.0
2024/05/14-11:12:31,37.4188438,-5.9988597,Sonar,1,11984.0
2024/05/14-11:12:31,37.4188421,-5.9988648,Turbidity,1,27.5921
2024/05/14-11:12:31,37.4188421,-5.9988648,Sensor_battery,1,80.625
2024/05/14-11:12:31,37.4188421,-5.9988648,Temperature,1,24.1296
2024/05/14-11:12:31,37.4188421,-5.9988648,PH,1,7.18241
2024/05/14-11:12:31,37.4188421,-5.9988648,Conductivity,1,2.82066
2024/05/14-11:12:33,37.4188469,-5.9988533,Sonar,1,12560.0
2024/05/14-11:12:33,37.4188516,-5.9988482,Sonar,1,13547.0
2024/05/14-11:12:33,37.418848,-5.9988519,Turbidity,1,27.6812
2024/05/14-11:12:33,37.4188445,-5.998858,Sensor_battery,1,80.625
2024/05/14-11:12:33,37.4188445,-5.998858,Turbidity,1,26.6124
2024/05/14-11:12:33,37.4188445,-5.998858,Temperature,1,24.1538
2024/05/14-11:12:33,37.4188445,-5.998858,Conductivity,1,2.82351
2024/05/14-11:12:33,37.4188445,-5.998858,PH,1,7.27394
2024/05/14-11:12:33,37.418848,-5.9988519,Conductivity,1,2.82279
2024/05/14-11:12:33,37.418848,-5.9988519,PH,1,7.26517
2024/05/14-11:12:33,37.418848,-5.9988519,Sensor_battery,1,80.625
2024/05/14-11:12:33,37.418848,-5.9988519,Temperature,1,24.1765
2024/05/14-11:12:33,37.4188529,-5.9988472,Turbidity,1,27.2594
2024/05/14-11:12:33,37.4188529,-5.9988472,Temperature,1,24.1751
2024/05/14-11:12:33,37.4188529,-5.9988472,PH,1,7.27868
2024/05/14-11:12:33,37.4188529,-5.9988472,Sensor_battery,1,80.625
2024/05/14-11:12:33,37.4188529,-5.9988472,Conductivity,1,2.82279
2024/05/14-11:12:33,37.418857,-5.9988448,Sonar,1,14623.0
2024/05/14-11:12:34,37.4188584,-5.9988442,Turbidity,1,26.6923
2024/05/14-11:12:34,37.4188584,-5.9988442,Sensor_battery,1,80.625
2024/05/14-11:12:34,37.4188584,-5.9988442,PH,1,7.29656
2024/05/14-11:12:34,37.4188584,-5.9988442,Temperature,1,24.1816
2024/05/14-11:12:34,37.4188584,-5.9988442,Conductivity,1,2.82351
2024/05/14-11:12:34,37.4188627,-5.9988433,Sonar,1,17038.0
2024/05/14-11:12:35,37.4188642,-5.9988433,Turbidity,1,25.1926
2024/05/14-11:12:35,37.4188642,-5.9988433,Temperature,1,24.1654
2024/05/14-11:12:35,37.4188642,-5.9988433,Sensor_battery,1,80.625
2024/05/14-11:12:35,37.4188642,-5.9988433,PH,1,7.28749
2024/05/14-11:12:35,37.4188642,-5.9988433,Conductivity,1,2.82137
2024/05/14-11:12:35,37.4188685,-5.9988441,Sonar,1,19030.0
2024/05/14-11:12:36,37.4188699,-5.9988446,PH,1,7.29065
2024/05/14-11:12:36,37.4188699,-5.9988446,Conductivity,1,2.82279
2024/05/14-11:12:36,37.4188699,-5.9988446,Sensor_battery,1,80.625
2024/05/14-11:12:36,37.4188699,-5.9988446,Temperature,1,24.1474
2024/05/14-11:12:36,37.4188699,-5.9988446,Turbidity,1,25.7615
2024/05/14-11:12:36,37.4188739,-5.9988468,Sonar,1,4093.0
2024/05/14-11:12:37,37.4188753,-5.9988476,Turbidity,1,26.4889
2024/05/14-11:12:37,37.4188753,-5.9988476,Conductivity,1,2.82279
2024/05/14-11:12:37,37.4188753,-5.9988476,Temperature,1,24.1647
2024/05/14-11:12:37,37.4188753,-5.9988476,Sensor_battery,1,80.625
2024/05/14-11:12:37,37.4188753,-5.9988476,PH,1,7.29306
2024/05/14-11:12:38,37.4188794,-5.9988502,Sonar,1,4064.0
2024/05/14-11:12:39,37.4188808,-5.9988511,Turbidity,1,26.4303
2024/05/14-11:12:39,37.4188808,-5.9988511,Temperature,1,24.1879
2024/05/14-11:12:39,37.4188808,-5.9988511,PH,1,7.27134
2024/05/14-11:12:39,37.4188808,-5.9988511,Conductivity,1,2.82351
2024/05/14-11:12:39,37.4188808,-5.9988511,Sensor_battery,1,80.625
2024/05/14-11:12:39,37.4188849,-5.9988538,Sonar,1,4575.0
2024/05/14-11:12:39,37.4188864,-5.9988547,Turbidity,1,26.3522
2024/05/14-11:12:39,37.4188864,-5.9988547,Sensor_battery,1,80.625
2024/05/14-11:12:39,37.4188864,-5.9988547,Temperature,1,24.1922
2024/05/14-11:12:39,37.4188864,-5.9988547,PH,1,7.34922
2024/05/14-11:12:39,37.4188864,-5.9988547,Conductivity,1,2.82422
2024/05/14-11:12:39,37.4188906,-5.9988574,Sonar,1,4782.0
2024/05/14-11:12:40,37.4188921,-5.9988583,Temperature,1,24.1952
2024/05/14-11:12:40,37.4188921,-5.9988583,Conductivity,1,2.82351
2024/05/14-11:12:40,37.4188921,-5.9988583,PH,1,7.37122
2024/05/14-11:12:40,37.4188921,-5.9988583,Sensor_battery,1,80.625
2024/05/14-11:12:40,37.4188921,-5.9988583,Turbidity,1,26.6693
2024/05/14-11:12:40,37.4188959,-5.9988603,Sonar,1,5292.0
2024/05/14-11:12:41,37.418897,-5.9988608,PH,1,7.27736
2024/05/14-11:12:41,37.418897,-5.9988608,Conductivity,1,2.82351
2024/05/14-11:12:41,37.418897,-5.9988608,Sensor_battery,1,80.625
2024/05/14-11:12:41,37.418897,-5.9988608,Turbidity,1,27.2991
2024/05/14-11:12:41,37.418897,-5.9988608,Temperature,1,24.1874
2024/05/14-11:12:41,37.4188998,-5.998862,Sonar,1,5511.0
